accuracy,loss,val_accuracy,val_loss
0.9449957013130188,0.15452201664447784,0.9948275685310364,0.015723614022135735
0.9980586767196655,0.007885460741817951,0.998275876045227,0.005919831804931164
0.9993528723716736,0.002603058936074376,0.9974138140678406,0.00482548214495182
0.9995685815811157,0.0014581576688215137,0.998275876045227,0.004953564610332251
1.0,0.0007297441479749978,0.9991379380226135,0.003789045149460435
